"species_slug","move_slug"
"simipour","waterfall"
"simisage","acrobatics"
"simisage","attract"
"simisage","belch"
"simisage","bite"
"simisage","brick-break"
"simisage","bullet-seed"
"simisage","crunch"
"simisage","dig"
"simisage","endure"
"simisage","energy-ball"
"simisage","facade"
"simisage","fake-out"
"simisage","fling"
"simisage","focus-blast"
"simisage","giga-drain"
"simisage","giga-impact"
"simisage","grass-knot"
"simisage","grassy-glide"
"simisage","gunk-shot"
"simisage","helping-hand"
"simisage","hyper-beam"
"simisage","iron-tail"
"simisage","leaf-storm"
"simisage","leech-seed"
"simisage","low-kick"
"simisage","low-sweep"
"simisage","nasty-plot"
"simisage","payback"
"simisage","protect"
"simisage","recycle"
"simisage","rest"
"simisage","rock-slide"
"simisage","rock-tomb"
"simisage","round"
"simisage","seed-bomb"
"simisage","shadow-claw"
"simisage","sleep-talk"
"simisage","snore"
"simisage","solar-beam"
"simisage","solar-blade"
"simisage","stuff-cheeks"
"simisage","substitute"
"simisage","sunny-day"
"simisage","superpower"
"simisage","taunt"
"simisage","thief"
"simisage","throat-chop"
"simisage","torment"
"simisage","trailblaze"
"simisage","uproar"
"simisear","acrobatics"
"simisear","amnesia"
"simisear","attract"
"simisear","belch"
"simisear","bite"
"simisear","blaze-kick"
"simisear","brick-break"
"simisear","burning-jealousy"
"simisear","crunch"
"simisear","dig"
"simisear","endure"
"simisear","facade"
"simisear","fake-out"
"simisear","fire-blast"
"simisear","fire-punch"
"simisear","fire-spin"
"simisear","flame-charge"
"simisear","flamethrower"
"simisear","flare-blitz"
"simisear","fling"
"simisear","focus-blast"
"simisear","giga-impact"
"simisear","grass-knot"
"simisear","gunk-shot"
"simisear","heat-wave"
"simisear","helping-hand"
"simisear","hyper-beam"
"simisear","iron-tail"
"simisear","low-kick"
"simisear","low-sweep"
"simisear","nasty-plot"
"simisear","overheat"
"simisear","payback"
"simisear","protect"
"simisear","recycle"
"simisear","rest"
"simisear","rock-slide"
"simisear","rock-tomb"
"simisear","round"
"simisear","scorching-sands"
"simisear","shadow-claw"
"simisear","sleep-talk"
"simisear","snore"
"simisear","solar-beam"
"simisear","stuff-cheeks"
"simisear","substitute"
"simisear","sunny-day"
"simisear","superpower"
"simisear","taunt"
"simisear","temper-flare"
"simisear","thief"
"simisear","throat-chop"
"simisear","uproar"
"simisear","will-o-wisp"
"simisear","yawn"
"sinistcha","calm-mind"
"sinistcha","curse"
"sinistcha","endure"
"sinistcha","energy-ball"
"sinistcha","foul-play"
"sinistcha","giga-drain"
"sinistcha","grassy-terrain"
"sinistcha","hex"
"sinistcha","hyper-beam"
"sinistcha","imprison"
"sinistcha","iron-defense"
"sinistcha","leaf-storm"
"sinistcha","life-dew"
"sinistcha","matcha-gotcha"
"sinistcha","memento"
"sinistcha","nasty-plot"
"sinistcha","night-shade"
"sinistcha","pain-split"
"sinistcha","phantom-force"
"sinistcha","poltergeist"
"sinistcha","protect"
"sinistcha","psych-up"
"sinistcha","rage-powder"
"sinistcha","reflect"
"sinistcha","rest"
"sinistcha","scald"
"sinistcha","shadow-ball"
"sinistcha","sleep-talk"
"sinistcha","solar-beam"
"sinistcha","spite"
"sinistcha","strength-sap"
"sinistcha","stun-spore"
"sinistcha","substitute"
"sinistcha","trick-room"
"sinistcha","uproar"
"skarmory","aerial-ace"
"skarmory","agility"
"skarmory","air-cutter"
"skarmory","air-slash"
"skarmory","assurance"
"skarmory","body-press"
"skarmory","brave-bird"
"skarmory","curse"
"skarmory","dark-pulse"
"skarmory","drill-peck"
"skarmory","drill-run"
"skarmory","dual-wingbeat"
"skarmory","endure"
"skarmory","facade"
"skarmory","feint"
"skarmory","flash-cannon"
"skarmory","fly"
"skarmory","giga-impact"
"skarmory","hurricane"
"skarmory","hyper-beam"
"skarmory","icy-wind"
"skarmory","iron-defense"
"skarmory","iron-head"
"skarmory","metal-sound"
"skarmory","night-slash"
"skarmory","payback"
"skarmory","protect"
"skarmory","rest"
"skarmory","reversal"
"skarmory","roar"
"skarmory","rock-slide"
"skarmory","rock-tomb"
"skarmory","roost"
"skarmory","round"
"skarmory","sand-tomb"
"skarmory","sandstorm"
"skarmory","sky-attack"
"skarmory","sleep-talk"
"skarmory","snore"
"skarmory","spikes"
"skarmory","stealth-rock"
"skarmory","steel-beam"
"skarmory","steel-wing"
"skarmory","substitute"
"skarmory","sunny-day"
"skarmory","swords-dance"
"skarmory","tailwind"
"skarmory","taunt"
"skarmory","thief"
"skarmory","whirlwind"
"skarmory","x-scissor"
"skeledirge","alluring-voice"
"skeledirge","belch"
"skeledirge","bite"
"skeledirge","blast-burn"
"skeledirge","body-slam"
"skeledirge","burn-up"
"skeledirge","crunch"
"skeledirge","curse"
"skeledirge","dig"
"skeledirge","earth-power"
"skeledirge","earthquake"
"skeledirge","encore"
"skeledirge","endure"
"skeledirge","facade"
"skeledirge","fire-blast"
"skeledirge","fire-fang"
"skeledirge","fire-spin"
"skeledirge","flame-charge"
"skeledirge","flamethrower"
"skeledirge","flare-blitz"
"skeledirge","giga-impact"
"skeledirge","heat-crash"
"skeledirge","heat-wave"
"skeledirge","helping-hand"
"skeledirge","hex"
"skeledirge","hyper-beam"
"skeledirge","hyper-voice"
"skeledirge","imprison"
"skeledirge","mud-slap"
"skeledirge","night-shade"
"skeledirge","outrage"
"skeledirge","overheat"
"skeledirge","poltergeist"
"skeledirge","protect"
"skeledirge","rest"
"skeledirge","roar"
"skeledirge","round"
"skeledirge","scary-face"
"skeledirge","scorching-sands"
"skeledirge","seed-bomb"
"skeledirge","shadow-ball"
"skeledirge","shadow-claw"
"skeledirge","sing"
"skeledirge","slack-off"
"skeledirge","sleep-talk"
"skeledirge","snarl"
"skeledirge","solar-beam"
"skeledirge","stomping-tantrum"
"skeledirge","substitute"
"skeledirge","sunny-day"
"skeledirge","temper-flare"
"skeledirge","thunder-fang"
"skeledirge","torch-song"
"skeledirge","will-o-wisp"
"skeledirge","yawn"
"skeledirge","zen-headbutt"
"slowbro","amnesia"
"slowbro","avalanche"
"slowbro","belch"
"slowbro","belly-drum"
"slowbro","blizzard"
"slowbro","block"
"slowbro","body-press"
"slowbro","body-slam"
"slowbro","brick-break"
"slowbro","bulldoze"
"slowbro","calm-mind"
"slowbro","chilling-water"
"slowbro","curse"
"slowbro","dig"
"slowbro","disable"
"slowbro","dive"
"slowbro","drain-punch"
"slowbro","earthquake"
"slowbro","endure"
"slowbro","expanding-force"
"slowbro","facade"
"slowbro","fire-blast"
"slowbro","flamethrower"
"slowbro","fling"
"slowbro","focus-blast"
"slowbro","focus-punch"
"slowbro","foul-play"
"slowbro","future-sight"
"slowbro","giga-impact"
"slowbro","grass-knot"
"slowbro","heal-pulse"
"slowbro","helping-hand"
"slowbro","hydro-pump"
"slowbro","hyper-beam"
"slowbro","ice-beam"
"slowbro","ice-punch"
"slowbro","icy-wind"
"slowbro","imprison"
"slowbro","iron-defense"
"slowbro","iron-tail"
"slowbro","light-screen"
"slowbro","liquidation"
"slowbro","mud-shot"
"slowbro","muddy-water"
"slowbro","nasty-plot"
"slowbro","protect"
"slowbro","psych-up"
"slowbro","psychic"
"slowbro","psychic-noise"
"slowbro","psychic-terrain"
"slowbro","psyshock"
"slowbro","rain-dance"
"slowbro","razor-shell"
"slowbro","rest"
"slowbro","round"
"slowbro","safeguard"
"slowbro","scald"
"slowbro","shadow-ball"
"slowbro","skill-swap"
"slowbro","slack-off"
"slowbro","sleep-talk"
"slowbro","snore"
"slowbro","snowscape"
"slowbro","stored-power"
"slowbro","substitute"
"slowbro","sunny-day"
"slowbro","surf"
"slowbro","thunder-wave"
"slowbro","tri-attack"
"slowbro","trick"
"slowbro","trick-room"
"slowbro","water-pulse"
"slowbro","waterfall"
"slowbro","weather-ball"
"slowbro","whirlpool"
"slowbro","wonder-room"
"slowbro","yawn"
"slowbro","zen-headbutt"
"slowbro-galar","acid-spray"
"slowbro-galar","amnesia"
"slowbro-galar","avalanche"
"slowbro-galar","belch"
"slowbro-galar","belly-drum"
"slowbro-galar","blizzard"
"slowbro-galar","block"
"slowbro-galar","body-press"
"slowbro-galar","body-slam"
"slowbro-galar","brick-break"
"slowbro-galar","bulldoze"
"slowbro-galar","calm-mind"
"slowbro-galar","chilling-water"
"slowbro-galar","curse"
"slowbro-galar","dig"
"slowbro-galar","disable"
"slowbro-galar","dive"
"slowbro-galar","double-edge"
"slowbro-galar","drain-punch"
"slowbro-galar","earthquake"
"slowbro-galar","endure"
"slowbro-galar","expanding-force"
"slowbro-galar","facade"
"slowbro-galar","fire-blast"
"slowbro-galar","flamethrower"
"slowbro-galar","fling"
"slowbro-galar","focus-blast"
"slowbro-galar","foul-play"
"slowbro-galar","future-sight"
"slowbro-galar","giga-impact"
"slowbro-galar","grass-knot"
"slowbro-galar","gunk-shot"
"slowbro-galar","haze"
"slowbro-galar","heal-pulse"
"slowbro-galar","helping-hand"
"slowbro-galar","hydro-pump"
"slowbro-galar","hyper-beam"
"slowbro-galar","ice-beam"
"slowbro-galar","ice-fang"
"slowbro-galar","ice-punch"
"slowbro-galar","icy-wind"
"slowbro-galar","imprison"
"slowbro-galar","iron-defense"
"slowbro-galar","iron-tail"
"slowbro-galar","light-screen"
"slowbro-galar","liquidation"
"slowbro-galar","mud-shot"
"slowbro-galar","muddy-water"
"slowbro-galar","nasty-plot"
"slowbro-galar","poison-jab"
"slowbro-galar","power-gem"
"slowbro-galar","protect"
"slowbro-galar","psych-up"
"slowbro-galar","psychic"
"slowbro-galar","psychic-terrain"
"slowbro-galar","psyshock"
"slowbro-galar","rain-dance"
"slowbro-galar","razor-shell"
"slowbro-galar","rest"
"slowbro-galar","rock-blast"
"slowbro-galar","round"
"slowbro-galar","safeguard"
"slowbro-galar","sandstorm"
"slowbro-galar","scary-face"
"slowbro-galar","shadow-ball"
"slowbro-galar","shell-side-arm"
"slowbro-galar","skill-swap"
"slowbro-galar","slack-off"
"slowbro-galar","sleep-talk"
"slowbro-galar","sludge-bomb"
"slowbro-galar","sludge-wave"
"slowbro-galar","smack-down"
"slowbro-galar","snore"
"slowbro-galar","snowscape"
"slowbro-galar","stored-power"
"slowbro-galar","substitute"
"slowbro-galar","sunny-day"
"slowbro-galar","surf"
"slowbro-galar","thunder-wave"
"slowbro-galar","toxic"
"slowbro-galar","toxic-spikes"
"slowbro-galar","tri-attack"
"slowbro-galar","trick"
"slowbro-galar","trick-room"
"slowbro-galar","venoshock"
"slowbro-galar","water-pulse"
"slowbro-galar","waterfall"
"slowbro-galar","weather-ball"
"slowbro-galar","whirlpool"
"slowbro-galar","wonder-room"
"slowbro-galar","yawn"
"slowbro-galar","zen-headbutt"
"slowking","amnesia"
"slowking","avalanche"
"slowking","belch"
"slowking","belly-drum"
"slowking","blizzard"
"slowking","block"
"slowking","body-slam"
"slowking","brick-break"
"slowking","bulldoze"
"slowking","calm-mind"
"slowking","chilling-water"
"slowking","chilly-reception"
"slowking","curse"
"slowking","dig"
"slowking","disable"
"slowking","dive"
"slowking","drain-punch"
"slowking","earthquake"
"slowking","endure"
"slowking","expanding-force"
"slowking","facade"
"slowking","fire-blast"
"slowking","fire-punch"
"slowking","flamethrower"
"slowking","fling"
"slowking","focus-blast"
"slowking","focus-punch"
"slowking","foul-play"
"slowking","future-sight"
"slowking","giga-impact"
"slowking","grass-knot"
"slowking","heal-pulse"
"slowking","helping-hand"
"slowking","hydro-pump"
"slowking","hyper-beam"
"slowking","ice-beam"
"slowking","ice-punch"
"slowking","icy-wind"
"slowking","imprison"
"slowking","iron-defense"
"slowking","iron-tail"
"slowking","light-screen"
"slowking","liquidation"
"slowking","mud-shot"
"slowking","muddy-water"
"slowking","nasty-plot"
"slowking","power-gem"
"slowking","protect"
"slowking","psych-up"
"slowking","psychic"
"slowking","psychic-noise"
"slowking","psychic-terrain"
"slowking","psyshock"
"slowking","rain-dance"
"slowking","razor-shell"
"slowking","reflect"
"slowking","rest"
"slowking","rock-slide"
"slowking","rock-tomb"
"slowking","round"
"slowking","safeguard"
"slowking","scald"
"slowking","shadow-ball"
"slowking","skill-swap"
"slowking","slack-off"
"slowking","sleep-talk"
"slowking","snore"
"slowking","snowscape"
"slowking","stored-power"
"slowking","substitute"
"slowking","sunny-day"
"slowking","surf"
"slowking","swagger"
"slowking","thunder-punch"
"slowking","thunder-wave"
"slowking","tri-attack"
"slowking","trick"
"slowking","trick-room"
"slowking","water-pulse"
"slowking","waterfall"
"slowking","weather-ball"
"slowking","whirlpool"
"slowking","wonder-room"
"slowking","yawn"
"slowking","zen-headbutt"
"slowking-galar","acid-spray"
"slowking-galar","amnesia"
"slowking-galar","avalanche"
"slowking-galar","belch"
"slowking-galar","belly-drum"
"slowking-galar","blizzard"
"slowking-galar","block"
"slowking-galar","body-slam"
"slowking-galar","brick-break"
"slowking-galar","bulldoze"
"slowking-galar","calm-mind"
"slowking-galar","chilling-water"
"slowking-galar","chilly-reception"
"slowking-galar","curse"
"slowking-galar","dig"
"slowking-galar","disable"
"slowking-galar","dive"
"slowking-galar","drain-punch"
"slowking-galar","earthquake"
"slowking-galar","eerie-spell"
"slowking-galar","endure"
"slowking-galar","expanding-force"
"slowking-galar","facade"
"slowking-galar","fire-blast"
"slowking-galar","fire-punch"
"slowking-galar","flamethrower"
"slowking-galar","fling"
"slowking-galar","focus-blast"
"slowking-galar","foul-play"
"slowking-galar","future-sight"
"slowking-galar","giga-impact"
"slowking-galar","grass-knot"
"slowking-galar","gunk-shot"
"slowking-galar","heal-pulse"
"slowking-galar","helping-hand"
"slowking-galar","hex"
"slowking-galar","hydro-pump"
"slowking-galar","hyper-beam"
"slowking-galar","ice-beam"
"slowking-galar","ice-punch"
"slowking-galar","icy-wind"
"slowking-galar","imprison"
"slowking-galar","iron-defense"
"slowking-galar","iron-tail"
"slowking-galar","light-screen"
"slowking-galar","liquidation"
"slowking-galar","low-sweep"
"slowking-galar","mud-shot"
"slowking-galar","muddy-water"
"slowking-galar","nasty-plot"
"slowking-galar","poison-jab"
"slowking-galar","power-gem"
"slowking-galar","protect"
"slowking-galar","psych-up"
"slowking-galar","psychic"
"slowking-galar","psychic-noise"
"slowking-galar","psychic-terrain"
"slowking-galar","psyshock"
"slowking-galar","rain-dance"
"slowking-galar","razor-shell"
"slowking-galar","rest"
"slowking-galar","round"
"slowking-galar","safeguard"
"slowking-galar","scary-face"
"slowking-galar","shadow-ball"
"slowking-galar","skill-swap"
"slowking-galar","slack-off"
"slowking-galar","sleep-talk"
"slowking-galar","sludge-bomb"
"slowking-galar","sludge-wave"
"slowking-galar","snarl"
"slowking-galar","snore"
"slowking-galar","snowscape"
"slowking-galar","stomping-tantrum"
"slowking-galar","stored-power"
"slowking-galar","substitute"
"slowking-galar","sunny-day"
"slowking-galar","surf"
"slowking-galar","swagger"
"slowking-galar","taunt"
"slowking-galar","thunder-punch"
"slowking-galar","thunder-wave"
"slowking-galar","toxic"
"slowking-galar","toxic-spikes"
"slowking-galar","tri-attack"
"slowking-galar","trick"
"slowking-galar","trick-room"
"slowking-galar","venoshock"
"slowking-galar","water-pulse"
"slowking-galar","waterfall"
"slowking-galar","weather-ball"
"slowking-galar","whirlpool"
"slowking-galar","wonder-room"
"slowking-galar","yawn"
"slowking-galar","zen-headbutt"
"slurpuff","after-you"
"slurpuff","amnesia"
"slurpuff","attract"
"slurpuff","calm-mind"
"slurpuff","charm"
"slurpuff","copycat"
"slurpuff","cotton-guard"
"slurpuff","cotton-spore"
"slurpuff","dazzling-gleam"
"slurpuff","drain-punch"
"slurpuff","draining-kiss"
"slurpuff","endeavor"
"slurpuff","endure"
"slurpuff","energy-ball"
"slurpuff","facade"
"slurpuff","fake-tears"
"slurpuff","flamethrower"
"slurpuff","giga-impact"
"slurpuff","helping-hand"
"slurpuff","hyper-beam"
"slurpuff","light-screen"
"slurpuff","misty-explosion"
"slurpuff","play-rough"
"slurpuff","protect"
"slurpuff","psychic"
"slurpuff","rain-dance"
"slurpuff","rest"
"slurpuff","round"
"slurpuff","safeguard"
"slurpuff","sleep-talk"
"slurpuff","snore"
"slurpuff","sticky-web"
"slurpuff","string-shot"
"slurpuff","substitute"
"slurpuff","sunny-day"
"slurpuff","surf"
"slurpuff","sweet-scent"
"slurpuff","thief"
"slurpuff","thunder"
"slurpuff","thunderbolt"
"slurpuff","wish"
"slurpuff","yawn"
"sneasler","acid-spray"
"sneasler","acrobatics"
"sneasler","aerial-ace"
"sneasler","agility"
"sneasler","brick-break"
"sneasler","bulk-up"
"sneasler","calm-mind"
"sneasler","close-combat"
"sneasler","coaching"
"sneasler","counter"
"sneasler","dig"
"sneasler","dire-claw"
"sneasler","double-hit"
"sneasler","endure"
"sneasler","facade"
"sneasler","fake-out"
"sneasler","feint"
"sneasler","fire-punch"
"sneasler","fling"
"sneasler","focus-blast"
"sneasler","focus-punch"
"sneasler","giga-impact"
"sneasler","grass-knot"
"sneasler","gunk-shot"
"sneasler","hyper-beam"
"sneasler","lash-out"
"sneasler","low-kick"
"sneasler","low-sweep"
"sneasler","nasty-plot"
"sneasler","night-slash"
"sneasler","poison-jab"
"sneasler","protect"
"sneasler","quick-attack"
"sneasler","quick-guard"
"sneasler","rain-dance"
"sneasler","rest"
"sneasler","reversal"
"sneasler","rock-slide"
"sneasler","rock-tomb"
"sneasler","screech"
"sneasler","shadow-ball"
"sneasler","shadow-claw"
"sneasler","sleep-talk"
"sneasler","sludge-bomb"
"sneasler","sludge-wave"
"sneasler","spite"
"sneasler","substitute"
"sneasler","sunny-day"
"sneasler","switcheroo"
"sneasler","swords-dance"
"sneasler","taunt"
"sneasler","thief"
"sneasler","throat-chop"
"sneasler","toxic"
"sneasler","toxic-spikes"
"sneasler","trailblaze"
"sneasler","u-turn"
"sneasler","upper-hand"
"sneasler","vacuum-wave"
"sneasler","venoshock"
"sneasler","x-scissor"
"snorlax","amnesia"
"snorlax","attract"
"snorlax","belch"
"snorlax","belly-drum"
"snorlax","bite"
"snorlax","blizzard"
"snorlax","block"
"snorlax","body-press"
"snorlax","body-slam"
"snorlax","brick-break"
"snorlax","bulldoze"
"snorlax","charm"
"snorlax","chilling-water"
"snorlax","counter"
"snorlax","covet"
"snorlax","crunch"
"snorlax","curse"
"snorlax","dig"
"snorlax","double-edge"
"snorlax","earthquake"
"snorlax","encore"
"snorlax","endure"
"snorlax","facade"
"snorlax","fire-blast"
"snorlax","fire-punch"
"snorlax","fissure"
"snorlax","flail"
"snorlax","flamethrower"
"snorlax","fling"
"snorlax","focus-blast"
"snorlax","focus-punch"
"snorlax","gastro-acid"
"snorlax","giga-impact"
"snorlax","gunk-shot"
"snorlax","hammer-arm"
"snorlax","hard-press"
"snorlax","heat-crash"
"snorlax","heavy-slam"
"snorlax","helping-hand"
"snorlax","high-horsepower"
"snorlax","hydro-pump"
"snorlax","hyper-beam"
"snorlax","hyper-voice"
"snorlax","ice-beam"
"snorlax","ice-punch"
"snorlax","icy-wind"
"snorlax","iron-head"
"snorlax","last-resort"
"snorlax","mud-slap"
"snorlax","outrage"
"snorlax","protect"
"snorlax","rain-dance"
"snorlax","recycle"
"snorlax","rest"
"snorlax","rock-slide"
"snorlax","rock-tomb"
"snorlax","round"
"snorlax","sandstorm"
"snorlax","screech"
"snorlax","seed-bomb"
"snorlax","self-destruct"
"snorlax","shadow-ball"
"snorlax","sleep-talk"
"snorlax","smack-down"
"snorlax","snore"
"snorlax","solar-beam"
"snorlax","stockpile"
"snorlax","stomping-tantrum"
"snorlax","substitute"
"snorlax","sunny-day"
"snorlax","supercell-slam"
"snorlax","superpower"
"snorlax","surf"
"snorlax","swallow"
"snorlax","terrain-pulse"
"snorlax","thunder"
"snorlax","thunder-punch"
"snorlax","thunderbolt"
"snorlax","trailblaze"
"snorlax","uproar"
"snorlax","wild-charge"
"snorlax","yawn"
"snorlax","zen-headbutt"
"spiritomb","ally-switch"
"spiritomb","body-slam"
"spiritomb","burning-jealousy"
"spiritomb","calm-mind"
"spiritomb","confuse-ray"
"spiritomb","curse"
"spiritomb","dark-pulse"
"spiritomb","destiny-bond"
"spiritomb","disable"
"spiritomb","endure"
"spiritomb","facade"
"spiritomb","foul-play"
"spiritomb","giga-impact"
"spiritomb","helping-hand"
"spiritomb","hex"
"spiritomb","hyper-beam"
"spiritomb","hypnosis"
"spiritomb","icy-wind"
"spiritomb","imprison"
"spiritomb","lash-out"
"spiritomb","memento"
"spiritomb","nasty-plot"
"spiritomb","night-shade"
"spiritomb","pain-split"
"spiritomb","payback"
"spiritomb","phantom-force"
"spiritomb","poltergeist"
"spiritomb","protect"
"spiritomb","psychic"
"spiritomb","psyshock"
"spiritomb","rain-dance"
"spiritomb","rest"
"spiritomb","rock-tomb"
"spiritomb","round"
"spiritomb","scary-face"
"spiritomb","shadow-ball"
"spiritomb","shadow-sneak"
"spiritomb","skill-swap"
"spiritomb","sleep-talk"
"spiritomb","snarl"
"spiritomb","snore"
"spiritomb","spite"
"spiritomb","stored-power"
"spiritomb","substitute"
"spiritomb","sucker-punch"
"spiritomb","sunny-day"
"spiritomb","taunt"
"spiritomb","thief"
"spiritomb","toxic"
"spiritomb","trick"
"spiritomb","trick-room"
"spiritomb","uproar"
"spiritomb","will-o-wisp"
"spiritomb","wonder-room"
"starmie","agility"
"starmie","ally-switch"
"starmie","ancient-power"
"starmie","aqua-jet"
"starmie","avalanche"
"starmie","blizzard"
"starmie","bulk-up"
"starmie","charge-beam"
"starmie","chilling-water"
"starmie","confuse-ray"
"starmie","cosmic-power"
"starmie","dazzling-gleam"
"starmie","dive"
"starmie","double-edge"
"starmie","endure"
"starmie","expanding-force"
"starmie","facade"
"starmie","flash-cannon"
"starmie","flip-turn"
"starmie","giga-impact"
"starmie","grass-knot"
"starmie","gravity"
"starmie","gyro-ball"
"starmie","hydro-pump"
"starmie","hyper-beam"
"starmie","ice-beam"
"starmie","ice-spinner"
"starmie","icy-wind"
"starmie","light-screen"
"starmie","liquidation"
"starmie","meteor-beam"
"starmie","minimize"
"starmie","power-gem"
"starmie","protect"
"starmie","psychic"
"starmie","psycho-cut"
"starmie","psyshock"
"starmie","rain-dance"
"starmie","rapid-spin"
"starmie","recover"
"starmie","reflect"
"starmie","rest"
"starmie","round"
"starmie","safeguard"
"starmie","scald"
"starmie","self-destruct"
"starmie","skill-swap"
"starmie","sleep-talk"
"starmie","snore"
"starmie","substitute"
"starmie","surf"
"starmie","thunder"
"starmie","thunder-wave"
"starmie","thunderbolt"
"starmie","tri-attack"
"starmie","trick"
"starmie","trick-room"
"starmie","water-pulse"
"starmie","waterfall"
"starmie","whirlpool"
"starmie","wonder-room"
"starmie","zen-headbutt"
"steelix","ancient-power"
"steelix","attract"
"steelix","bind"
"steelix","block"
"steelix","body-press"
"steelix","body-slam"
"steelix","breaking-swipe"
"steelix","brutal-swing"
"steelix","bulldoze"
"steelix","crunch"
"steelix","curse"
"steelix","dark-pulse"
"steelix","dig"
"steelix","double-edge"
"steelix","dragon-dance"
"steelix","dragon-pulse"
"steelix","dragon-tail"
"steelix","drill-run"
"steelix","earth-power"
"steelix","earthquake"
"steelix","endure"
"steelix","facade"
"steelix","fire-fang"
"steelix","fissure"
"steelix","flail"
"steelix","flash-cannon"
"steelix","giga-impact"
"steelix","gyro-ball"
"steelix","head-smash"
"steelix","heavy-slam"
"steelix","high-horsepower"
"steelix","hyper-beam"
"steelix","ice-fang"
"steelix","iron-defense"
"steelix","iron-head"
"steelix","iron-tail"
"steelix","magnet-rise"
"steelix","meteor-beam"
"steelix","payback"
"steelix","protect"
"steelix","psychic-fangs"
"steelix","rest"
"steelix","rock-blast"
"steelix","rock-polish"
"steelix","rock-slide"
"steelix","rock-tomb"
"steelix","round"
"steelix","sand-tomb"
"steelix","sandstorm"
"steelix","scary-face"
"steelix","scorching-sands"
"steelix","screech"
"steelix","self-destruct"
"steelix","sleep-talk"
"steelix","smack-down"
"steelix","snore"
"steelix","stealth-rock"
"steelix","steel-beam"
"steelix","steel-roller"
"steelix","stomping-tantrum"
"steelix","stone-edge"
"steelix","substitute"
"steelix","sunny-day"
"steelix","taunt"
"steelix","thunder-fang"
"steelix","wide-guard"
"stunfisk","attract"
"stunfisk","bounce"
"stunfisk","bulldoze"
"stunfisk","charge"
"stunfisk","curse"
"stunfisk","dig"
"stunfisk","discharge"
"stunfisk","earth-power"
"stunfisk","earthquake"
"stunfisk","eerie-impulse"
"stunfisk","electric-terrain"
"stunfisk","electroweb"
"stunfisk","endure"
"stunfisk","facade"
"stunfisk","fissure"
"stunfisk","flail"
"stunfisk","foul-play"
"stunfisk","lash-out"
"stunfisk","mud-shot"
"stunfisk","mud-slap"
"stunfisk","muddy-water"
"stunfisk","pain-split"
"stunfisk","payback"
"stunfisk","protect"
"stunfisk","rain-dance"
"stunfisk","reflect-type"
"stunfisk","rest"
"stunfisk","rock-slide"
"stunfisk","rock-tomb"
"stunfisk","round"
"stunfisk","sandstorm"
"stunfisk","scald"
"stunfisk","sleep-talk"
"stunfisk","sludge-bomb"
"stunfisk","sludge-wave"
"stunfisk","snore"
"stunfisk","spite"
"stunfisk","stealth-rock"
"stunfisk","stomping-tantrum"
"stunfisk","stone-edge"
"stunfisk","substitute"
"stunfisk","sucker-punch"
"stunfisk","surf"
"stunfisk","thunder"
"stunfisk","thunder-wave"
"stunfisk","thunderbolt"
"stunfisk","uproar"
"stunfisk","yawn"
"stunfisk-galar","attract"
"stunfisk-galar","bind"
"stunfisk-galar","bounce"
"stunfisk-galar","bulldoze"
"stunfisk-galar","counter"
"stunfisk-galar","crunch"
"stunfisk-galar","curse"
"stunfisk-galar","dig"
"stunfisk-galar","earth-power"
"stunfisk-galar","earthquake"
"stunfisk-galar","endure"
"stunfisk-galar","facade"
"stunfisk-galar","fissure"
"stunfisk-galar","flail"
"stunfisk-galar","flash-cannon"
"stunfisk-galar","foul-play"
"stunfisk-galar","ice-fang"
"stunfisk-galar","iron-defense"
"stunfisk-galar","lash-out"
"stunfisk-galar","metal-sound"
"stunfisk-galar","mud-shot"
"stunfisk-galar","mud-slap"
"stunfisk-galar","muddy-water"
"stunfisk-galar","pain-split"
"stunfisk-galar","payback"
"stunfisk-galar","protect"
"stunfisk-galar","rain-dance"
"stunfisk-galar","reflect-type"
"stunfisk-galar","rest"
"stunfisk-galar","rock-slide"
"stunfisk-galar","rock-tomb"
"stunfisk-galar","round"
"stunfisk-galar","sandstorm"
"stunfisk-galar","scald"
"stunfisk-galar","screech"
"stunfisk-galar","sleep-talk"
"stunfisk-galar","sludge-bomb"
"stunfisk-galar","sludge-wave"
"stunfisk-galar","snap-trap"
"stunfisk-galar","snore"
"stunfisk-galar","spite"
"stunfisk-galar","stealth-rock"
"stunfisk-galar","steel-beam"
"stunfisk-galar","stomping-tantrum"
"stunfisk-galar","stone-edge"
"stunfisk-galar","substitute"
"stunfisk-galar","sucker-punch"
"stunfisk-galar","surf"
"stunfisk-galar","terrain-pulse"
"stunfisk-galar","thunder-wave"
"stunfisk-galar","uproar"
"stunfisk-galar","yawn"
"sylveon","alluring-voice"
"sylveon","baby-doll-eyes"
"sylveon","baton-pass"
"sylveon","bite"
"sylveon","body-slam"
"sylveon","calm-mind"
"sylveon","charm"
"sylveon","copycat"
"sylveon","covet"
"sylveon","curse"
"sylveon","dazzling-gleam"
"sylveon","detect"
"sylveon","dig"
"sylveon","double-edge"
"sylveon","draining-kiss"
"sylveon","endure"
"sylveon","facade"
"sylveon","fake-tears"
"sylveon","flail"
"sylveon","focus-energy"
"sylveon","giga-impact"
"sylveon","helping-hand"
"sylveon","hyper-beam"
"sylveon","hyper-voice"
"sylveon","last-resort"
"sylveon","light-screen"
"sylveon","misty-explosion"
"sylveon","misty-terrain"
"sylveon","moonblast"
"sylveon","mud-slap"
"sylveon","mystical-fire"
"sylveon","play-rough"
